"U_0pt00","U_0pt01","U_0pt02","U_0pt03","U_0pt04","U_0pt05","U_0pt06","U_0pt07","U_0pt08","U_0pt09","U_0pt10","U_0pt11","U_0pt12","U_0pt13","U_0pt14","U_0pt15","U_0pt16","U_0pt17","U_0pt18","U_0pt19","U_0pt20","U_0pt21","U_0pt22","U_0pt23","U_0pt24","U_0pt25","U_0pt26","U_0pt27","U_0pt28","U_0pt29","U_0pt30","U_0pt31","U_0pt32","U_0pt33","U_0pt34","U_0pt35","U_0pt36","U_0pt37","U_0pt38","U_0pt39","U_0pt40","U_0pt41","U_0pt42","U_0pt43","U_0pt44","U_0pt45","U_0pt46","U_0pt47","U_0pt48","U_0pt49","U_0pt50","U_0pt51","U_0pt52","U_0pt53","U_0pt54","U_0pt55","U_0pt56","U_0pt57","U_0pt58","U_0pt59","U_0pt60","U_0pt61","U_0pt62","U_0pt63","U_0pt64","U_0pt65","U_0pt66","U_0pt67","U_0pt68","U_0pt69","U_0pt70","U_0pt71","U_0pt72","U_0pt73","U_0pt74","U_0pt75","U_0pt76","U_0pt77","U_0pt78","U_0pt79","U_0pt80","U_0pt81","U_0pt82","U_0pt83","U_0pt84","U_0pt85","U_0pt86","U_0pt87","U_0pt88","U_0pt89","U_0pt90","U_0pt91","U_0pt92","U_0pt93","U_0pt94","U_0pt95","U_0pt96","U_0pt97","U_0pt98","U_0pt99","U_1pt00"
0.964240161267603,0.474250718435285,0.369163853961577,0.300357920915501,0.248940675460046,0.208143102651628,0.174662826824852,0.146608676867601,0.122783213233439,0.102373757847584,0.0847998913861376,0.0696305179802401,0.0565353533663727,0.0452548851514435,0.0355808987385135,0.0273433670570447,0.0204013407137873,0.014636445084473,0.00994812933012381,0.00625012448206107,0.00346775556709219,0.00153586947770781,0.000397214932545587,1.15981469351483e-6,0.000302663996021372,0.00126144821344358,0.00284131521219496,0.0050095904577323,0.00773665769131567,0.010995570418512,0.0147617247136969,0.0190125819319852,0.0237274323434199,0.0288871925532478,0.0344742309961013,0.0404722168982284,0.0468659889684469,0.0536414407624788,0.0607854202090688,0.0682856412215171,0.0761306056688446,0.0843095342649388,0.0928123051656039,0.101629399253226,0.110751851245095,0.120171205890841,0.129879478632073,0.139869120187246,0.150132984600219,0.160664300354558,0.171456644209435,0.182503917458643,0.193800324353228,0.205340352461581,0.217118754769495,0.229130533347445,0.241370924433754,0.253835384801006,0.266519579289351,0.27941936940475,0.292530802892892,0.305850104210896,0.319373665829086,0.333098040304473,0.347019933076123,0.361136195940632,0.37544382117363,0.389939936270684,0.404621799288522,0.419486794775166,0.434532430285772,0.449756333489857,0.465156249885593,0.480730041148399,0.496475684154674,0.512391270738012,0.528475008255637,0.544725221068394,0.561140353070443,0.577718971447454,0.594459771898455,0.611361585632043,0.628423388550711,0.645644313179769,0.663023664098629,0.680560937921534,0.698255849299401,0.716108365052146,0.734118749523928,0.752287625814342,0.770616060101332,0.789105680647761,0.807758850909206,0.82657893094707,0.845570691234716,0.864741008647839,0.884100135566262,0.903664291630224,0.923461953274259,0.943554612851737,0.964240161267603
0.971886545893717,0.480821767029777,0.374660892977386,0.305065109117113,0.25301356500541,0.211684804617962,0.177748745528629,0.149297398652887,0.125122173760442,0.104402530062633,0.0865522454625634,0.0711357882926605,0.0578193871534071,0.0463407249396415,0.0364892879187079,0.0280931337741006,0.0210096955072927,0.0151192158338756,0.0103199496210379,0.00652458670297544,0.0036575368489536,0.0016528364098788,0.000452511470533755,5.28171653068271e-6,0.000265522344426995,0.00119242400819619,0.00274930659041924,0.00490305377769317,0.00762364346922895,0.0108837549178179,0.0146584378379418,0.0189248319556552,0.0236619279222763,0.0288503623813824,0.0344722414169478,0.0405109877279932,0.0469512077505323,0.0537785756385984,0.0609797315655315,0.0685421922464661,0.0764542719372279,0.0847050124519618,0.093284120975863,0.102181914641165,0.111389270992556,0.120897583598972,0.130698722177534,0.140784996686233,0.151149124918273,0.161784203195198,0.172683679810292,0.183841330919901,0.195251238619665,0.20690777097632,0.218805563814668,0.230939504084226,0.243304714651685,0.255896540384061,0.268710535403817,0.281742451411633,0.294988226985199,0.308443977773677,0.322105987517613,0.335970699833196,0.350034710708132,0.364294761664138,0.378747733548375,0.393390640923166,0.408220627030246,0.423234959312785,0.438431025485688,0.453806330152425,0.469358491975239,0.485085241415286,0.500984419070654,0.517053974653772,0.533291966666401,0.549696562851179,0.566266041525219,0.582998793935572,0.599893327821606,0.616948272429922,0.63416238530984,0.651534561331596,0.669063844530138,0.686749443608361,0.704590752272391,0.722587376080129,0.740739168268098,0.759046278265565,0.777509218646996,0.796128959760082,0.8149070674986,0.833845911461028,0.852948994517556,0.872221507074268,0.891671337443654,0.911311134172931,0.931163307034894,0.951276514240948,0.971886545893717
0.810022207852001,0.398269610797092,0.310181280490222,0.252510580443641,0.209411177396098,0.17520764316295,0.147131925780366,0.123599224752478,0.103606297957283,0.0864723963960592,0.0717114129814648,0.0589623626820372,0.0479487227359867,0.038453257886777,0.0303017018329418,0.0233517723681428,0.0174855390983698,0.0126039757427877,0.00862298041144552,0.00547040891392362,0.00308382358410486,0.00140875794221479,0.000397360068682696,7.31857871309864e-6,0.000201002589037224,0.000944765886097754,0.00220837861700494,0.00396455911328065,0.00618858513749544,0.00885796871376654,0.0119521823000852,0.0154524267480137,0.0193414335252309,0.0236032952251376,0.0282233195804377,0.0331879031241913,0.0384844213675903,0.0441011329365124,0.0500270955642931,0.0562520922026271,0.0627665658061115,0.069561561583875,0.0766286757056716,0.0839600096087536,0.0915481291827652,0.0993860282182845,0.107467095594808,0.1157850857593,0.124334092109663,0.133108522950778,0.142103079735861,0.151312737344235,0.160732726179309,0.170358515898615,0.180185800611862,0.190210485403838,0.200428674057114,0.210836657865325,0.221430905441713,0.232208053439936,0.243164898115111,0.254298387662954,0.265605615283917,0.277083812927521,0.288730345679946,0.300542706765457,0.312518513139577,0.324655501659373,0.336951525823842,0.349404553085548,0.362012662743542,0.37477404443764,0.38768699727561,0.400749929638507,0.413961359725721,0.427319916921533,0.440824344090097,0.454473500937754,0.468266368622779,0.482202055846439,0.496279806730663,0.510499010883539,0.524859216185003,0.539360145006923,0.554001714838652,0.568784064658526,0.583707588934446,0.598772981952262,0.613981296428687,0.629334022363982,0.644833195373368,0.660481549347521,0.676282738333822,0.692241671518278,0.708365043596072,0.724662227346864,0.741146902767001,0.757840388583194,0.774779742046385,0.79204456718028,0.810022207852001
1.01016841491492,0.479729877874788,0.370371358457378,0.299281595115556,0.246445508333285,0.204721399849376,0.170634683730844,0.142199762557681,0.118161563514123,0.0976695260281408,0.080116934620045,0.0650536582039219,0.0521351667096034,0.0410909931337822,0.0317043070114986,0.0237981744536662,0.0172260180867893,0.0118648118842556,0.00761011263621213,0.00437235813517177,0.00207405958132497,0.000647638335467657,0.0000337355091913138,0.000179874236486194,0.00103938889147174,0.0025705590579817,0.00473590245320745,0.0075015926184123,0.0108369755367244,0.0147141654221257,0.0191077044152035,0.0239942742759692,0.029352450697136,0.0351624927932359,0.0414061618083888,0.0480665642407391,0.0551280154861471,0.062575920817466,0.0703966710829932,0.078577550961595,0.0871066579775133,0.0959728307740159,0.105165585386339,0.114675058452068,0.124491956459869,0.134607510272221,0.145013434269766,0.155701889558428,0.166665450758908,0.177897075964177,0.189390079506467,0.201138107222626,0.213135113947066,0.225375342996062,0.237853307436733,0.25056377295953,0.263501742195075,0.27666244033528,0.290041301935267,0.303633958787158,0.317436228769506,0.331444105587368,0.345653749328,0.360061477765989,0.374663758359647,0.389457200887739,0.404438550682227,0.419604682418938,0.434952594433898,0.450479403538721,0.466182340314063,0.482058744865832,0.498106063034802,0.514321843056758,0.530703732677482,0.547249476735231,0.563956915233183,0.580823981936386,0.597848703542738,0.61502919949671,0.632363682539529,0.649850460122767,0.667487936857215,0.685274618230961,0.703209115917694,0.721290155121178,0.739516584584839,0.757887390169881,0.77640171332795,0.795058876464725,0.813858418290526,0.832800144130558,0.85188419952004,0.87111118173873,0.890482316718095,0.909999756819289,0.929667123720372,0.949490615995588,0.969481692023163,0.989665898330777,1.01016841491492
1.13966458895457,0.576396139771257,0.451433673537483,0.369125422885637,0.307350551681378,0.258153348608118,0.217642641546678,0.183585720611611,0.154566628533877,0.129623073283491,0.108066962292937,0.0893866865826278,0.0731899029757901,0.0591680701175227,0.0470734384441173,0.0367035474236256,0.027890445551666,0.0204929901305911,0.0143912180585891,0.00948214675392597,0.00567658583837221,0.00289667794147386,0.00107397510476457,0.000147915073222853,0.0000646005457072704,0.000775811006504381,0.00223819526916423,0.00441260598169684,0.00726354678032624,0.0107587096637901,0.0148685852464962,0.0195661323506608,0.0248264962701881,0.0306267672314985,0.0369457722655496,0.0437638950179165,0.0510629190522328,0.0588258910142885,0.0670370006697763,0.0756814753456505,0.0847454867216032,0.0942160682558299,0.10408104180454,0.114328952220332,0.124949008900473,0.135931033410088,0.147265412433319,0.158943055412567,0.17095535632574,0.183294159127148,0.19595172644175,0.208920711156912,0.222194130602244,0.235765343047874,0.249628026285683,0.263776158087564,0.278203998360343,0.292906072839287,0.307877158181676,0.323112268339066,0.338606642102146,0.354355731725677,0.370355192553328,0.386600873573396,0.4030888088468,0.419815209758469,0.436776458052609,0.453969099621525,0.471389839026864,0.489035534741742,0.506903195112366,0.52498997504889,0.543293173467859,0.56181023152311,0.580538731679304,0.599476397703205,0.618621095673784,0.637970836144879,0.657523777636074,0.677278231681927,0.697232669741786,0.71738573236913,0.737736241171226,0.758283214272707,0.779025886254363,0.799963733909058,0.821096509700445,0.842424285627126,0.863947511454158,0.885667093273278,0.907584501636517,0.929701924115201,0.952022487163893,0.974550591117714,0.997292440450307,1.02025693563407,1.04345729950275,1.06691439900005,1.09066480773882,1.11478742536543,1.13966458895457
1.03891164773082,0.5089016836702,0.395457900286683,0.32124121640674,0.265825115061483,0.221891195096547,0.185869053958772,0.155713980937603,0.130131267664454,0.108242175767353,0.0894190659401265,0.0731957369459171,0.0592149796532652,0.0471961010541008,0.0369138706568384,0.0281843466929172,0.0208550271297266,0.0147978190293194,0.00990390191323779,0.00607989826230247,0.00324496733539169,0.00132856468859224,0.000268690468036448,0.0000105024602081061,0.000505205365293563,0.00170915203789394,0.00358310935763252,0.00609165337782876,0.00920266702053885,0.0128869198720687,0.0171177142752081,0.021870585383079,0.0271230454595166,0.0328543647099242,0.0390453824661018,0.0456783437446294,0.0527367571352664,0.0602052707152974,0.0680695632736336,0.0763162485990145,0.0849327909656855,0.0939074302570794,0.103229115418391,0.112887445134066,0.122872614795212,0.133175368961788,0.143786958640747,0.154699102798422,0.16590395360697,0.177394064993277,0.189162364116774,0.201202125451868,0.213506947192629,0.226070729733223,0.23888765600838,0.251952173504604,0.265258977775735,0.278802997316266,0.292579379663036,0.306583478610971,0.320810842441684,0.335257203075347,0.349918466066467,0.364790701373311,0.379870134838809,0.395153140328149,0.410636232474864,0.426316059993383,0.442189399521691,0.458253149963165,0.474504327301893,0.490940059870968,0.507557584058576,0.524354240442253,0.541327470347794,0.558474812836091,0.57579390212914,0.593282465495946,0.610938321630737,0.628759379570708,0.646743638219572,0.664889186568449,0.683194204739606,0.701656966025279,0.720275840159346,0.739049298153405,0.757975919166097,0.777054400080238,0.796283568778963,0.815662402614099,0.835190054383326,0.85486588953723,0.874689540846084,0.894660991491242,0.914780707103525,0.935049858255732,0.955470726299061,0.976047531398493,0.99678843775895,1.01771214785778,1.03891164773082
1.02772866435975,0.50351558638008,0.391425786509178,0.318093032242649,0.263331222268628,0.219909422108894,0.184300384521239,0.154484346796111,0.129182530041086,0.10752709076365,0.0888982277844491,0.0728356023928467,0.0589865277428322,0.0470738879953085,0.0368753418899898,0.0282093227440648,0.0209253106609396,0.0148968886999022,0.010016669874372,0.00619251524319387,0.00334466395819335,0.00140352079810498,0.000307926429980735,3.78790496924997e-6,0.000442981943883857,0.00158246754960169,0.00338356119411388,0.00581133966641327,0.00883414418142333,0.0124231655584603,0.016552094862503,0.0211968273272613,0.0263352099665855,0.0319468252549496,0.0380128047781611,0.0445156679366331,0.0514391817087542,0.0587682382121242,0.0664887473809596,0.0745875425426224,0.0830522970505114,0.0918714504338695,0.101034142772282,0.110530156205218,0.120349862653844,0.130484176970442,0.140924514845655,0.151662754899711,0.162691204464281,0.174002568629422,0.185589922187431,0.197446684154073,0.209566594589189,0.221943693474127,0.234572301433941,0.247447002118525,0.260562626079559,0.273914235999848,0.287497113148812,0.301306744952936,0.315338813583218,0.329589185473361,0.344053901692916,0.358729169108918,0.37361135227808,0.388696966019373,0.403982668624083,0.419465255667264,0.43514165439114,0.451008918637544,0.467064224313098,0.483304865377822,0.499728250355312,0.516331899370951,0.533113441734188,0.550070614092096,0.567201259195066,0.584503325332246,0.601974866515614,0.619614043518913,0.637419125913591,0.655388495291816,0.673520649931704,0.691814211249881,0.710267932513095,0.728880710462344,0.747651600769413,0.766579838645604,0.785664866538367,0.804906371828836,0.824304339047116,0.843859123859398,0.863571560972767,0.883443127340788,0.903476200708099,0.923674494515851,0.944043850608876,0.964593856679269,0.985341765918426,1.00632540569726,1.02772866435975
0.804056183997095,0.409578696728458,0.32113746986479,0.262791401536281,0.218955281335854,0.184016655153218,0.155228001489529,0.131011719030279,0.11036672476451,0.092612329619431,0.0772615805958621,0.0639522689516912,0.0524065168993303,0.0424057208150662,0.0337742887516432,0.0263686807009515,0.0200697856496656,0.0147774751436694,0.0104066207874939,0.00688412288064968,0.00414665382758526,0.00213891725530819,0.000812286030179999,0.000123723215776013,0.0000349174254792195,0.000511582791606422,0.0015228868586503,0.00304097898389366,0.0050405985032662,0.00749874678990777,0.0103944109308946,0.0137083294372865,0.0174227924352146,0.0215214703372171,0.0259892661883901,0.0308121878110089,0.0359772365992741,0.0414723103906876,0.0472861182977186,0.0534081057494827,0.0598283882881132,0.0665376929036424,0.0735273058861665,0.0807890263338968,0.0883151245873884,0.0960983049692783,0.104131672299576,0.112408701732351,0.120923211523266,0.129669338391021,0.138641515181106,0.14783445057879,0.15724311065111,0.166862702025695,0.176688656538436,0.186716617202779,0.196942425371436,0.207362108976954,0.217971871751221,0.228768083335967,0.239747270206849,0.250906107343066,0.2622414105828,0.27375012961228,0.285429341543135,0.297276245038966,0.309288154957993,0.321462497484219,0.333796805725042,0.346288715758668,0.358935963120291,0.371736379721895,0.384687891206968,0.397788514748618,0.411036357307946,0.424429614379378,0.437966569261704,0.451645592908513,0.465465144430653,0.479423772347809,0.493520116718484,0.507752912320627,0.522120993113642,0.536623298293274,0.551258880364771,0.566026915823062,0.580926719268381,0.595957762145448,0.611119697848432,0.626412395813264,0.641835988661923,0.657390938926532,0.673078136283328,0.688899044540163,0.704855934412464,0.720952275015541,0.737193447408764,0.753588200599987,0.770152180552113,0.786919556016505,0.804056183997095
0.82079242750119,0.413800277032621,0.32362784582235,0.264272915222817,0.219754018063683,0.184323420419626,0.155169791280656,0.130679946513279,0.10983076677494,0.0919268898207542,0.0764710570428135,0.0630935187823878,0.0515106968742177,0.0414995629978585,0.0328810143318181,0.0255086728597454,0.0192610966864731,0.0140362164085042,0.00974726775016394,0.00631975746067273,0.00368915948765341,0.00179913795089302,0.000600157100977168,0.0000483802115544478,0.000104787374448982,0.000734461348830416,0.00190600398806655,0.00359105524543111,0.00576389357884307,0.00840110154910473,0.0114812840810336,0.0149848296037738,0.0188937063621168,0.0231912877747916,0.0278622019360708,0.0328922013054748,0.0382680493734485,0.0439774216775915,0.0500088190105705,0.0563514910343785,0.0629953688165706,0.069931005048073,0.0771495209010541,0.0846425586483786,0.0924022393004628,0.10042112462657,0.108692183020064,0.117208758744421,0.125964544161645,0.134953554599345,0.144170105558961,0.153608792006814,0.163264469523126,0.173132237112714,0.18320742150561,0.193485562796986,0.203962401294046,0.21463386545336,0.225496060805951,0.236545259779472,0.247777892337429,0.25919053736473,0.270779914737144,0.282542878019663,0.294476407745409,0.306577605232804,0.318843686904285,0.331271979075055,0.343859913185269,0.356605021453876,0.369504932937051,0.38255736997903,0.395760145048258,0.409111157957306,0.422608393471227,0.436249919316238,0.450033884609138,0.463958518738358,0.478022130740613,0.492223109233869,0.50655992298916,0.521031122252836,0.535635340970148,0.550371300115271,0.565237812409125,0.580233788815625,0.595358247367118,0.610610325109903,0.625989294330556,0.641494584810283,0.657125814816776,0.672882835184906,0.68876579377087,0.70477523310192,0.720912245223653,0.737178732299746,0.753577881656142,0.770115134856051,0.786800534950931,0.803656450079879,0.82079242750119
0.964893311342612,0.478969134596219,0.373340295193354,0.304042599030029,0.252191463162028,0.211009591231711,0.17718685910881,0.148825984041528,0.124724766471566,0.104066770716359,0.086268556703127,0.0708965564734274,0.0576184295804779,0.0461729285129411,0.0363503556647036,0.0279794020068299,0.0209179987660697,0.0150467850534693,0.0102643339789843,0.00648359269165721,0.0036291801096956,0.00163530317650388,0.00044412735315207,4.48616449093205e-6,0.000270847553985458,0.00120247734484612,0.00276275581634705,0.00491861453683385,0.00764006860292498,0.0108998252748201,0.0146729543115148,0.018936608533592,0.0236697855767412,0.0288531236576509,0.0344687256054308,0.040500006524028,0.0469315613224518,0.0537490490374763,0.0609390914203847,0.0684891836971229,0.0763876157639112,0.0846234023662334,0.0931862210421177,0.102066356801597,0.111254652671547,0.120742465365304,0.130521625444811,0.140584401433466,0.150923467413781,0.161531873707901,0.172403020293094,0.183530632650246,0.194908739782497,0.206531654174608,0.218393953492377,0.230490463846106,0.242816244463528,0.255366573636125,0.268136935818893,0.281123009777771,0.294320657691271,0.307725915123868,0.321334981798334,0.335144213102941,0.349150112277233,0.363349323227178,0.377738623927076,0.392314920371678,0.407075241047808,0.42201673190042,0.437136651773622,0.452432368312985,0.467901354321512,0.483541184568233,0.499349533055876,0.515324170762627,0.531462963883312,0.547763872607847,0.564224950490623,0.580844344484594,0.597620295740178,0.614551141304127,0.631635316900904,0.648871361044616,0.666257920821512,0.683793759815028,0.701477768838688,0.719308980432168,0.737286588522373,0.755409975359726,0.773678749001975,0.792092796600775,0.810652362289213,0.829358165156964,0.848211586304151,0.867214983624299,0.886372265614827,0.905690061973035,0.925180559162958,0.944870831869655,0.964893311342612
